center_image,steering,throttle,brake,speed
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_103.jpg,0.34,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_128.jpg,0.37,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_148.jpg,0.39,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_169.jpg,0.41,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_189.jpg,0.44,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_210.jpg,0.46,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_234.jpg,0.45,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_256.jpg,0.45,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_275.jpg,0.47,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_296.jpg,0.47,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_320.jpg,0.49,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_341.jpg,0.51,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_361.jpg,0.51,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_382.jpg,0.51,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_406.jpg,0.53,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_427.jpg,0.54,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_447.jpg,0.54,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_468.jpg,0.53,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_488.jpg,0.53,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_513.jpg,0.53,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_533.jpg,0.53,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_554.jpg,0.53,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_574.jpg,0.53,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_598.jpg,0.53,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_620.jpg,0.53,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_640.jpg,0.53,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_660.jpg,0.54,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_684.jpg,0.54,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_705.jpg,0.53,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_726.jpg,0.53,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_746.jpg,0.53,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_767.jpg,0.53,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_791.jpg,0.53,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_812.jpg,0.53,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_832.jpg,0.49,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_853.jpg,0.41,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_877.jpg,0.35,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_898.jpg,0.27,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_918.jpg,0.16,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_939.jpg,0.03,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_959.jpg,0.01,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_49_984.jpg,0.01,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_004.jpg,0.01,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_025.jpg,0.01,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_045.jpg,0.02,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_070.jpg,0.0,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_090.jpg,0.02,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_111.jpg,0.0,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_131.jpg,-0.02,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_155.jpg,-0.05,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_176.jpg,-0.05,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_197.jpg,-0.06,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_217.jpg,-0.08,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_238.jpg,-0.08,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_262.jpg,-0.05,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_283.jpg,0.04,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_303.jpg,0.19,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_324.jpg,0.35,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_348.jpg,0.52,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_369.jpg,0.73,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_389.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_410.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_434.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_456.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_475.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_496.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_520.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_541.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_562.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_582.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_602.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_627.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_648.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_668.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_688.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_713.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_734.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_754.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_775.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_795.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_820.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_840.jpg,0.9,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_861.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_881.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_906.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_926.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_947.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_967.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_50_992.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_012.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_033.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_053.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_074.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_098.jpg,0.9,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_119.jpg,0.85,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_139.jpg,0.79,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_160.jpg,0.75,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_184.jpg,0.69,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_205.jpg,0.64,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_225.jpg,0.59,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_246.jpg,0.57,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_266.jpg,0.56,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_291.jpg,0.56,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_311.jpg,0.54,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_332.jpg,0.52,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_354.jpg,0.51,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_377.jpg,0.47,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_397.jpg,0.45,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_418.jpg,0.43,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_439.jpg,0.4,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_463.jpg,0.38,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_483.jpg,0.35,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_504.jpg,0.34,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_524.jpg,0.3,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_545.jpg,0.28,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_570.jpg,0.26,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_590.jpg,0.26,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_610.jpg,0.24,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_631.jpg,0.25,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_655.jpg,0.23,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_676.jpg,0.21,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_696.jpg,0.19,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_717.jpg,0.16,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_737.jpg,0.11,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_762.jpg,0.09,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_782.jpg,0.05,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_803.jpg,0.05,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_824.jpg,0.04,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_848.jpg,0.04,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_868.jpg,0.06,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_889.jpg,0.04,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_909.jpg,0.04,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_934.jpg,0.03,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_954.jpg,0.03,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_975.jpg,0.05,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_51_995.jpg,0.07,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_016.jpg,0.11,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_040.jpg,0.13,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_061.jpg,0.26,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_081.jpg,0.35,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_102.jpg,0.46,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_126.jpg,0.46,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_147.jpg,0.47,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_168.jpg,0.47,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_188.jpg,0.49,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_212.jpg,0.51,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_233.jpg,0.53,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_253.jpg,0.54,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_274.jpg,0.56,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_294.jpg,0.56,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_321.jpg,0.58,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_339.jpg,0.61,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_360.jpg,0.61,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_380.jpg,0.6,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_405.jpg,0.6,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_425.jpg,0.6,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_446.jpg,0.62,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_466.jpg,0.62,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_491.jpg,0.62,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_511.jpg,0.62,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_532.jpg,0.62,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_552.jpg,0.63,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_573.jpg,0.63,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_597.jpg,0.62,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_618.jpg,0.62,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_638.jpg,0.62,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_659.jpg,0.62,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_683.jpg,0.62,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_704.jpg,0.62,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_724.jpg,0.62,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_745.jpg,0.64,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_769.jpg,0.68,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_790.jpg,0.71,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_810.jpg,0.75,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_831.jpg,0.79,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_852.jpg,0.89,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_876.jpg,0.9,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_896.jpg,0.9,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_917.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_937.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_962.jpg,0.9,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_52_982.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_003.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_023.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_048.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_068.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_089.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_109.jpg,0.9,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_130.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_154.jpg,0.9,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_175.jpg,0.9,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_195.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_216.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_240.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_261.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_281.jpg,0.9,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_302.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_326.jpg,0.9,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_347.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_367.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_388.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_408.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_433.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_453.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_474.jpg,0.89,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_494.jpg,0.9,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_519.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_539.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_560.jpg,0.9,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_580.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_601.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_625.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_646.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_666.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_687.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_711.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_732.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_752.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_773.jpg,0.91,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_797.jpg,0.87,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_818.jpg,0.73,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_838.jpg,0.69,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_859.jpg,0.68,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_879.jpg,0.62,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_904.jpg,0.59,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_924.jpg,0.56,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_945.jpg,0.54,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_965.jpg,0.51,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_53_990.jpg,0.49,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_54_010.jpg,0.49,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_54_031.jpg,0.49,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_54_052.jpg,0.49,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_54_072.jpg,0.49,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_54_096.jpg,0.5,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_54_117.jpg,0.5,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_54_137.jpg,0.49,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_54_158.jpg,0.49,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_54_182.jpg,0.49,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_54_203.jpg,0.49,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_54_223.jpg,0.49,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_54_244.jpg,0.49,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_54_268.jpg,0.45,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_54_289.jpg,0.45,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_54_309.jpg,0.46,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_54_330.jpg,0.44,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_54_350.jpg,0.43,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_54_375.jpg,0.41,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_54_395.jpg,0.41,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_54_416.jpg,0.41,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_54_436.jpg,0.39,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_54_461.jpg,0.37,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_54_481.jpg,0.33,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_54_502.jpg,0.32,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_54_522.jpg,0.33,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_54_543.jpg,0.31,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_54_567.jpg,0.31,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_54_588.jpg,0.28,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_54_608.jpg,0.26,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_54_629.jpg,0.24,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_54_654.jpg,0.24,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_54_674.jpg,0.18,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_54_694.jpg,0.16,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_54_715.jpg,0.16,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_54_739.jpg,0.15,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_54_760.jpg,0.14,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_54_780.jpg,0.14,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_54_801.jpg,0.13,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_06_28_02_27_54_821.jpg,0.13,0,0,0
