center_image,steering,throttle,brake,speed
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_01_421.jpg,-0.38,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_01_442.jpg,-0.33,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_01_462.jpg,-0.27,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_01_483.jpg,-0.21,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_01_507.jpg,-0.13,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_01_527.jpg,-0.09,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_01_549.jpg,-0.05,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_01_568.jpg,-0.02,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_01_593.jpg,-0.02,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_01_614.jpg,-0.02,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_01_634.jpg,-0.03,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_01_655.jpg,-0.03,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_01_675.jpg,-0.03,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_01_699.jpg,-0.03,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_01_721.jpg,-0.02,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_01_741.jpg,-0.02,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_01_761.jpg,-0.02,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_01_781.jpg,-0.03,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_01_806.jpg,-0.03,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_01_827.jpg,-0.03,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_01_847.jpg,-0.02,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_01_868.jpg,-0.08,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_01_892.jpg,-0.14,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_01_913.jpg,-0.25,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_01_934.jpg,-0.41,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_01_954.jpg,-0.53,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_01_975.jpg,-0.67,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_01_998.jpg,-0.69,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_020.jpg,-0.69,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_040.jpg,-0.69,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_061.jpg,-0.64,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_081.jpg,-0.58,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_105.jpg,-0.5,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_126.jpg,-0.38,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_147.jpg,-0.35,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_167.jpg,-0.25,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_192.jpg,-0.19,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_212.jpg,-0.19,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_233.jpg,-0.17,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_253.jpg,-0.17,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_274.jpg,-0.14,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_298.jpg,-0.1,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_319.jpg,-0.1,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_339.jpg,-0.09,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_360.jpg,-0.09,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_383.jpg,-0.07,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_405.jpg,-0.06,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_425.jpg,-0.04,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_446.jpg,-0.04,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_466.jpg,-0.04,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_490.jpg,-0.05,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_511.jpg,-0.05,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_532.jpg,-0.05,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_552.jpg,-0.04,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_573.jpg,-0.04,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_597.jpg,-0.06,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_618.jpg,-0.09,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_638.jpg,-0.09,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_659.jpg,-0.09,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_682.jpg,-0.09,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_704.jpg,-0.08,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_724.jpg,-0.08,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_745.jpg,-0.08,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_765.jpg,-0.09,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_789.jpg,-0.15,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_810.jpg,-0.2,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_831.jpg,-0.27,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_855.jpg,-0.5,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_872.jpg,-0.61,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_896.jpg,-0.71,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_917.jpg,-0.82,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_937.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_958.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_02_978.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_003.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_023.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_044.jpg,-0.87,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_064.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_085.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_109.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_130.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_150.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_171.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_195.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_216.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_236.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_257.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_277.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_302.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_322.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_343.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_363.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_389.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_408.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_429.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_449.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_470.jpg,-0.87,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_494.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_515.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_535.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_556.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_576.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_601.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_621.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_642.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_662.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_687.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_707.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_728.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_748.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_769.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_793.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_814.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_834.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_855.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_875.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_900.jpg,-0.87,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_920.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_941.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_961.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_03_986.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_006.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_030.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_047.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_068.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_092.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_113.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_133.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_154.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_174.jpg,-0.87,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_200.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_219.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_240.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_260.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_285.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_305.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_326.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_347.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_367.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_391.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_412.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_432.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_453.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_473.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_498.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_518.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_539.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_559.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_584.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_604.jpg,-0.87,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_625.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_645.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_666.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_690.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_711.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_731.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_752.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_772.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_797.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_817.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_838.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_858.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_883.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_903.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_924.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_944.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_965.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_04_989.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_010.jpg,-0.82,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_030.jpg,-0.73,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_051.jpg,-0.62,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_075.jpg,-0.52,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_096.jpg,-0.42,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_116.jpg,-0.33,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_137.jpg,-0.27,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_157.jpg,-0.17,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_182.jpg,-0.15,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_202.jpg,-0.05,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_223.jpg,-0.03,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_243.jpg,-0.02,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_268.jpg,-0.02,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_288.jpg,-0.02,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_309.jpg,-0.02,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_329.jpg,-0.03,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_350.jpg,-0.01,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_374.jpg,-0.01,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_395.jpg,-0.0,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_415.jpg,-0.0,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_436.jpg,-0.0,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_456.jpg,-0.01,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_481.jpg,-0.01,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_501.jpg,-0.01,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_522.jpg,0.02,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_542.jpg,0.07,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_567.jpg,0.13,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_587.jpg,0.13,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_608.jpg,0.14,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_630.jpg,0.14,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_649.jpg,0.14,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_673.jpg,0.12,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_694.jpg,0.05,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_714.jpg,0.01,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_735.jpg,0.01,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_755.jpg,0.0,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_780.jpg,0.0,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_800.jpg,0.0,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_821.jpg,0.01,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_841.jpg,0.01,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_866.jpg,0.01,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_887.jpg,0.0,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_907.jpg,-0.01,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_927.jpg,-0.09,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_948.jpg,-0.15,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_972.jpg,-0.27,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_05_993.jpg,-0.44,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_013.jpg,-0.61,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_034.jpg,-0.77,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_054.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_079.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_099.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_120.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_140.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_161.jpg,-0.87,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_185.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_206.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_226.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_247.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_271.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_292.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_312.jpg,-0.87,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_333.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_353.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_378.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_398.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_419.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_439.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_460.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_484.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_505.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_525.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_546.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_570.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_591.jpg,-0.87,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_611.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_632.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_652.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_679.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_697.jpg,-0.78,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_718.jpg,-0.59,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_738.jpg,-0.47,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_763.jpg,-0.3,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_783.jpg,-0.03,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_804.jpg,-0.01,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_824.jpg,0.01,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_849.jpg,0.39,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_869.jpg,0.57,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_890.jpg,0.67,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_910.jpg,0.74,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_931.jpg,0.84,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_955.jpg,0.89,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_976.jpg,0.9,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_06_996.jpg,0.9,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_07_017.jpg,0.9,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_07_04_26_07_041.jpg,0.89,0,0,0
