center_image,steering,throttle,brake,speed
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_41_819.jpg,-0.07,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_41_839.jpg,-0.07,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_41_860.jpg,-0.07,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_41_880.jpg,-0.08,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_41_905.jpg,-0.08,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_41_925.jpg,-0.07,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_41_946.jpg,-0.07,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_41_966.jpg,-0.07,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_41_987.jpg,-0.08,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_011.jpg,-0.08,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_032.jpg,-0.07,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_052.jpg,-0.07,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_073.jpg,-0.07,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_093.jpg,-0.1,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_118.jpg,-0.12,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_138.jpg,-0.14,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_159.jpg,-0.2,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_179.jpg,-0.29,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_199.jpg,-0.36,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_224.jpg,-0.4,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_245.jpg,-0.44,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_265.jpg,-0.5,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_286.jpg,-0.54,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_306.jpg,-0.58,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_331.jpg,-0.65,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_351.jpg,-0.67,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_372.jpg,-0.69,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_392.jpg,-0.69,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_412.jpg,-0.73,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_438.jpg,-0.75,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_458.jpg,-0.75,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_478.jpg,-0.77,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_499.jpg,-0.77,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_519.jpg,-0.77,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_544.jpg,-0.78,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_564.jpg,-0.79,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_585.jpg,-0.79,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_605.jpg,-0.8,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_625.jpg,-0.8,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_650.jpg,-0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_671.jpg,-0.82,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_691.jpg,-0.84,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_711.jpg,-0.84,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_732.jpg,-0.84,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_757.jpg,-0.84,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_777.jpg,-0.84,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_798.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_818.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_842.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_863.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_884.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_904.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_924.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_949.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_970.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_42_990.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_011.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_031.jpg,-0.84,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_056.jpg,-0.79,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_076.jpg,-0.71,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_097.jpg,-0.7,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_117.jpg,-0.63,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_137.jpg,-0.6,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_162.jpg,-0.58,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_183.jpg,-0.58,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_203.jpg,-0.56,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_223.jpg,-0.57,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_244.jpg,-0.56,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_269.jpg,-0.56,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_289.jpg,-0.57,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_310.jpg,-0.58,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_330.jpg,-0.63,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_350.jpg,-0.65,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_375.jpg,-0.67,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_396.jpg,-0.69,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_416.jpg,-0.71,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_436.jpg,-0.72,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_457.jpg,-0.71,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_482.jpg,-0.71,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_502.jpg,-0.71,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_523.jpg,-0.69,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_543.jpg,-0.66,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_567.jpg,-0.53,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_588.jpg,-0.44,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_609.jpg,-0.39,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_629.jpg,-0.35,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_649.jpg,-0.35,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_674.jpg,-0.31,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_695.jpg,-0.3,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_715.jpg,-0.29,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_735.jpg,-0.29,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_756.jpg,-0.29,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_781.jpg,-0.31,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_801.jpg,-0.3,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_822.jpg,-0.29,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_842.jpg,-0.29,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_862.jpg,-0.31,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_887.jpg,-0.32,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_908.jpg,-0.27,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_928.jpg,-0.09,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_948.jpg,-0.08,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_969.jpg,-0.05,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_43_994.jpg,-0.04,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_014.jpg,0.3,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_034.jpg,0.4,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_055.jpg,0.4,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_079.jpg,-0.07,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_100.jpg,-0.3,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_121.jpg,-0.75,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_141.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_161.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_182.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_206.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_227.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_248.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_268.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_288.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_313.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_334.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_354.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_374.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_395.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_419.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_440.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_460.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_481.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_501.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_526.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_547.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_567.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_587.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_612.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_633.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_653.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_673.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_694.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_718.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_739.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_760.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_780.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_800.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_825.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_846.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_866.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_886.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_907.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_931.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_952.jpg,-0.71,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_972.jpg,-0.12,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_44_993.jpg,-0.06,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_017.jpg,0.25,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_038.jpg,0.77,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_058.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_079.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_099.jpg,0.82,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_124.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_145.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_165.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_185.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_206.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_231.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_251.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_271.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_292.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_312.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_337.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_358.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_378.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_398.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_423.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_444.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_464.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_484.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_505.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_529.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_550.jpg,0.82,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_571.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_591.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_611.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_636.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_657.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_677.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_697.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_718.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_742.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_763.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_784.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_804.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_824.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_849.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_870.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_890.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_910.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_931.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_955.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_976.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_45_996.jpg,0.82,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_017.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_037.jpg,0.81,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_062.jpg,0.77,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_083.jpg,0.59,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_103.jpg,0.48,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_123.jpg,0.13,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_144.jpg,-0.08,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_168.jpg,-0.1,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_190.jpg,-0.23,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_209.jpg,-0.41,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_230.jpg,-0.78,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_250.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_271.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_295.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_316.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_336.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_358.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_381.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_402.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_422.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_443.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_463.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_488.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_508.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_529.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_549.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_570.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_594.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_615.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_635.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_656.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_676.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_701.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_721.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_742.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_762.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_783.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_807.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_828.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_848.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_869.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_889.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_914.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_934.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_955.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_975.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_46_996.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_47_020.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_47_041.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_47_062.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_47_082.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_47_102.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_47_127.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_47_147.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_47_168.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_47_188.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_47_213.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_47_233.jpg,-0.94,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_47_254.jpg,-0.92,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_47_274.jpg,-0.86,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_47_295.jpg,-0.82,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_47_319.jpg,-0.77,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_47_340.jpg,-0.71,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_47_360.jpg,-0.53,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_47_381.jpg,-0.44,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_47_401.jpg,-0.35,0,0,0
/home/ahmed/Data Collection/Data/IMG/center_2025_07_12_04_41_47_426.jpg,-0.31,0,0,0
